"","Time","Li7","Be9","B11","Mg24","Al27","Ca43","Ca44","Mn55","Cu65","Zn66","Sr88","Ba137","U238","backCorrLi7","backCorrBe9","backCorrB11","backCorrMg24","backCorrAl27","backCorrCa43","backCorrCa44","backCorrMn55","backCorrCu65","backCorrZn66","backCorrSr88","backCorrBa137"
"374",58.3875,3,0,2,440.74,1397.42,460.82,8584.4,223.19,3,1,2232.58,8,1,2,0,2,422.74,1366.42,451.82,8493.37,180.18,3,1,2232.58,8
"375",58.5435,1,0,0,485.9,1416.63,595.36,8603.62,235.21,0,2,1931.67,3,0,0,0,0,467.9,1385.63,586.36,8512.59,192.2,0,2,1931.67,3
"376",58.6995,2,0,1,378.55,1346.9,580.3,8731.78,220.19,1,0,2068.82,2,0,1,0,1,360.55,1315.9,571.3,8640.75,177.18,1,0,2068.82,2
"377",58.8555,6,0,0,427.7,1449.99,624.5,9827.25,252.25,3,1,2225.45,3,1,5,0,0,409.7,1418.99,615.5,9736.22,209.24,3,1,2225.45,3
"378",59.0115,2,0,1,431.71,1326.69,497.95,8892.16,205.16,2,0,2207.14,3,0,1,0,1,413.71,1295.69,488.95,8801.13,162.15,2,0,2207.14,3
"379",59.1675,2,0,1,359.49,1482.35,509,7186,184.13,1,2,2041.38,4,1,1,0,1,341.49,1451.35,500,7094.97,141.12,1,2,2041.38,4
"380",59.3235,3,0,1,383.56,1031.05,521.05,7784.13,182.13,6,1,1678.08,4,0,2,0,1,365.56,1000.05,512.05,7693.1,139.12,6,1,1678.08,4
"381",59.4796,4,0,2,337.43,956.48,536.11,7692.91,204.16,7,2,1843.37,1,0,3,0,2,319.43,925.48,527.11,7601.88,161.15,7,2,1843.37,1
"382",59.6356,5,0,1,292.33,804.47,474.87,7766.09,200.16,1,1,2040.36,4,0,4,0,1,274.33,773.47,465.87,7675.06,157.15,1,1,2040.36,4
"383",59.7916,5,0,0,334.43,807.48,444.76,7145.87,196.15,1,1,2030.2,6,0,4,0,0,316.43,776.48,435.76,7054.84,153.14,1,1,2030.2,6
"384",59.9476,0,0,1,361.5,710.93,417.67,6736.79,176.12,1,1,1629.45,2,0,-1,0,1,343.5,679.93,408.67,6645.76,133.11,1,1,1629.45,2
"385",60.1036,5,0,0,390.58,872.9,512.01,7669.58,251.25,0,1,1687.21,3,2,4,0,0,372.58,841.9,503.01,7578.55,208.24,0,1,1687.21,3
"386",60.2596,5,0,2,354.48,969.58,478.88,8552.38,209.17,1,5,1879.9,3,0,4,0,2,336.48,938.58,469.88,8461.35,166.16,1,5,1879.9,3
"387",60.4156,2,0,1,293.33,906.13,470.85,7211.35,228.2,0,1,2250.9,1,0,1,0,1,275.33,875.13,461.85,7120.32,185.19,0,1,2250.9,1
"388",60.5716,3,0,2,355.48,774.28,407.64,7184.94,205.16,1,3,1800.76,3,0,2,0,2,337.48,743.28,398.64,7093.91,162.15,1,3,1800.76,3
"389",60.7277,3,0,1,387.57,881.96,551.17,7213.46,221.19,1,1,1566.67,4,0,2,0,1,369.57,850.96,542.17,7122.43,178.18,1,1,1566.67,4
"390",60.8837,7,0,2,369.52,947.42,509,8941.38,234.21,3,1,1678.08,2,0,6,0,2,351.52,916.42,500,8850.35,191.2,3,1,1678.08,2
"391",61.0397,2,0,2,340.44,925.26,526.07,8294.39,232.21,3,1,2055.61,7,2,1,0,2,322.44,894.26,517.07,8203.36,189.2,3,1,2055.61,7
"392",61.1957,4,0,1,368.52,852.77,437.74,7092.02,238.22,1,2,1869.75,8,0,3,0,1,350.52,821.77,428.74,7000.99,195.21,1,2,1869.75,8
"393",61.3517,4,0,1,382.56,840.69,481.89,6472.82,220.19,2,1,1798.73,6,0,3,0,1,364.56,809.69,472.89,6381.79,177.18,2,1,1798.73,6
"394",61.5077,1,0,1,444.75,1363.06,551.17,7912.57,236.22,1,1,1845.4,0,0,0,0,1,426.75,1332.06,542.17,7821.54,193.21,1,1,1845.4,0
"395",61.6637,4,0,2,408.64,978.65,498.96,8016.69,243.23,1,3,1805.83,2,0,3,0,2,390.64,947.65,489.96,7925.66,200.22,1,3,1805.83,2
"396",61.8198,2,0,4,400.61,897.07,449.78,7956.12,231.21,2,0,2166.44,4,0,1,0,4,382.61,866.07,440.78,7865.09,188.2,2,0,2166.44,4
"397",61.9758,3,0,0,368.52,1105.65,439.74,6828.41,195.15,1,1,1970.26,5,0,2,0,0,350.52,1074.65,430.74,6737.38,152.14,1,1,1970.26,5
"398",62.1318,4,0,2,416.66,881.96,546.15,7727.9,251.25,0,2,1639.58,2,0,3,0,2,398.66,850.96,537.15,7636.87,208.24,0,2,1639.58,2
"399",62.2878,0,0,0,390.58,1059.27,590.34,8617.49,253.25,0,1,1895.13,3,0,-1,0,0,372.58,1028.27,581.34,8526.46,210.24,0,1,1895.13,3
"400",62.4438,3,0,3,353.48,905.12,541.13,9287.52,273.29,1,1,2098.3,3,0,2,0,3,335.48,874.12,532.13,9196.49,230.28,1,1,2098.3,3
"401",62.5998,2,0,1,369.52,793.4,534.1,7924.25,229.2,0,3,1930.66,6,0,1,0,1,351.52,762.4,525.1,7833.22,186.19,0,3,1930.66,6
"402",62.7558,1,0,5,401.61,927.27,531.09,7052.97,210.17,0,2,1759.18,3,1,0,0,5,383.61,896.27,522.09,6961.94,167.16,0,2,1759.18,3
"403",62.9118,2,0,2,423.68,1375.19,548.16,7811.71,214.18,0,1,1775.4,3,0,1,0,2,405.68,1344.19,539.16,7720.68,171.17,0,1,1775.4,3
"404",63.0679,4,0,2,435.72,1252.97,532.09,8731.78,250.24,0,2,1845.4,3,0,3,0,2,417.72,1221.97,523.09,8640.75,207.23,0,2,1845.4,3
"405",63.2239,2,0,0,293.33,1158.1,505.99,8507.57,211.17,0,5,1837.28,6,2,1,0,0,275.33,1127.1,496.99,8416.54,168.16,0,5,1837.28,6
"406",63.3799,2,0,1,360.5,1100.61,471.86,7402.71,213.18,0,1,1959.09,4,0,1,0,1,342.5,1069.61,462.86,7311.68,170.17,0,1,1959.09,4
"407",63.5359,3,0,1,426.69,1126.83,479.89,7492.67,203.16,4,2,1833.22,0,0,2,0,1,408.69,1095.83,470.89,7401.64,160.15,4,2,1833.22,0
"408",63.6919,5,0,0,413.65,1135.91,560.21,8345.52,223.19,0,1,2035.28,4,0,4,0,0,395.65,1104.91,551.21,8254.49,180.18,0,1,2035.28,4
"409",63.8479,1,0,1,377.54,1155.08,536.11,8200.69,230.21,1,3,2269.22,4,0,0,0,1,359.54,1124.08,527.11,8109.66,187.2,1,3,2269.22,4
"410",64.0039,1,0,2,359.49,1202.5,542.13,8307.17,225.2,3,0,2108.47,9,0,0,0,2,341.49,1171.5,533.13,8216.14,182.19,3,0,2108.47,9
"411",64.16,2,0,1,419.67,1208.56,446.77,7605.99,197.15,1,1,1883.96,8,1,1,0,1,401.67,1177.56,437.77,7514.96,154.14,1,1,1883.96,8
"412",64.316,2,0,1,413.65,1363.06,538.12,8311.43,243.23,0,1,1670.99,4,1,1,0,1,395.65,1332.06,529.12,8220.4,200.22,0,1,1670.99,4
"413",64.472,1,0,2,450.77,1563.28,641.58,8678.36,217.18,0,2,1969.25,5,0,0,0,2,432.77,1532.28,632.58,8587.33,174.17,0,2,1969.25,5
"414",64.628,0,0,0,341.44,1136.92,528.07,8267.76,227.2,1,1,2031.22,5,2,-1,0,0,323.44,1105.92,519.07,8176.73,184.19,1,1,2031.22,5
"415",64.784,4,0,2,394.59,972.6,456.8,6472.82,205.16,0,3,1825.1,5,0,3,0,2,376.59,941.6,447.8,6381.79,162.15,0,3,1825.1,5
"416",64.94,1,0,2,420.67,1111.7,482.9,7454.56,213.18,2,1,1566.67,5,0,0,0,2,402.67,1080.7,473.9,7363.53,170.17,2,1,1566.67,5
"417",65.096,3,0,5,389.58,942.38,483.9,7256.79,239.22,1,2,1724.71,6,0,2,0,5,371.58,911.38,474.9,7165.76,196.21,1,2,1724.71,6
"418",65.252,3,0,2,418.67,946.41,463.83,8030.51,240.22,0,2,1897.16,2,0,2,0,2,400.67,915.41,454.83,7939.48,197.21,0,2,1897.16,2
"419",65.4081,2,0,2,384.56,906.13,418.68,7872.22,233.21,1,2,1928.63,7,0,1,0,2,366.56,875.13,409.68,7781.19,190.2,1,2,1928.63,7
"420",65.5641,0,0,1,370.52,827.61,345.46,6390.9,224.2,1,0,1646.68,4,0,-1,0,1,352.52,796.61,336.46,6299.87,181.19,1,0,1646.68,4
"421",65.7201,0,0,1,305.36,784.34,493.94,8257.11,216.18,0,0,1531.23,2,1,-1,0,1,287.36,753.34,484.94,8166.08,173.17,0,0,1531.23,2
"422",65.8761,3,0,1,330.42,720.98,539.12,8029.44,245.23,0,1,1621.35,5,0,2,0,1,312.42,689.98,530.12,7938.41,202.22,0,1,1621.35,5
"423",66.0321,3,0,0,266.27,675.74,458.81,6645.24,211.17,2,2,1665.93,2,0,2,0,0,248.27,644.74,449.81,6554.21,168.16,2,2,1665.93,2
"424",66.1881,1,0,3,358.49,524.05,337.44,5540.02,229.2,1,1,1622.36,4,0,0,0,3,340.49,493.05,328.44,5448.99,186.19,1,1,1622.36,4
"425",66.3441,2,0,0,295.33,553.17,462.83,6349.96,224.2,2,1,1364.34,1,0,1,0,0,277.33,522.17,453.83,6258.93,181.19,2,1,1364.34,1
"426",66.5001,1,0,0,309.36,537.1,439.74,6805.23,232.21,1,0,1508.97,2,0,0,0,0,291.36,506.1,430.74,6714.2,189.2,1,0,1508.97,2
"427",66.6562,1,0,1,368.52,562.21,432.72,7193.39,236.22,2,0,1526.17,1,0,0,0,1,350.52,531.21,423.72,7102.36,193.21,2,0,1526.17,1
"428",66.8122,0,0,1,259.26,445.76,424.69,6087.81,197.15,1,0,1724.71,1,0,-1,0,1,241.26,414.76,415.69,5996.78,154.14,1,0,1724.71,1
"429",66.9682,1,0,3,300.34,470.85,361.5,5383.63,198.15,0,3,1354.23,6,1,0,0,3,282.34,439.85,352.5,5292.6,155.14,0,3,1354.23,6
"430",67.1242,2,0,0,343.45,514.01,471.86,6596.85,220.19,1,0,1299.66,3,0,1,0,0,325.45,483.01,462.86,6505.82,177.18,1,0,1299.66,3
"431",67.2802,2,0,1,334.43,725,1547.18,7309.64,239.22,1,0,1569.7,2,0,1,0,1,316.43,694,1538.18,7218.61,196.21,1,0,1569.7,2
"432",67.4362,0,0,4,288.32,631.52,447.77,7179.66,246.24,1,2,1642.62,3,0,-1,0,4,270.32,600.52,438.77,7088.63,203.23,1,2,1642.62,3
"433",67.5922,5,0,0,275.29,532.08,345.46,5879.51,198.15,2,1,1619.32,0,0,4,0,0,257.29,501.08,336.46,5788.48,155.14,2,1,1619.32,0
"434",67.7482,2,0,2,322.4,515.01,426.7,6568.46,188.14,1,0,1355.24,2,0,1,0,2,304.4,484.01,417.7,6477.43,145.13,1,0,1355.24,2
"435",67.9043,4,0,2,321.39,596.36,789.4,6622.09,224.2,2,1,1384.55,2,0,3,0,2,303.39,565.36,780.4,6531.06,181.19,2,1,1384.55,2
"436",68.0603,2,0,2,304.35,621.47,377.55,6627.35,194.15,2,0,1601.09,3,0,1,0,2,286.35,590.47,368.55,6536.32,151.14,2,0,1601.09,3
"437",68.2163,0,0,2,276.29,480.88,333.43,5745.7,249.24,2,1,1704.43,4,0,-1,0,2,258.29,449.88,324.43,5654.67,206.23,2,1,1704.43,4
"438",68.3723,2,0,1,272.28,565.22,360.5,5397.17,172.12,0,0,1465.46,4,0,1,0,1,254.28,534.22,351.5,5306.14,129.11,0,0,1465.46,4
"439",68.5283,0,0,0,336.43,578.28,399.62,5901.48,183.13,0,1,1202.7,2,0,-1,0,0,318.43,547.28,390.62,5810.45,140.12,0,1,1202.7,2
"440",68.6843,3,0,0,318.39,563.21,430.71,6463.37,215.18,0,0,1522.13,3,1,2,0,0,300.39,532.21,421.71,6372.34,172.17,0,0,1522.13,3
"441",68.8403,4,0,1,283.31,550.15,420.68,6406.65,188.14,0,1,1576.79,1,1,3,0,1,265.31,519.15,411.68,6315.62,145.13,0,1,1576.79,1
"442",68.9964,1,1,2,233.21,431.71,315.38,5443.04,192.14,0,1,1382.53,1,0,0,1,2,215.21,400.71,306.38,5352.01,149.13,0,1,1382.53,1
"443",69.1524,2,0,0,279.3,432.71,323.4,5781.23,156.09,3,1,1152.24,3,0,1,0,0,261.3,401.71,314.4,5690.2,113.08,3,1,1152.24,3
"444",69.3084,0,0,1,273.28,518.02,362.51,5853.36,182.13,1,0,1377.48,2,0,-1,0,1,255.28,487.02,353.51,5762.33,139.12,1,0,1377.48,2
"445",69.4644,2,0,1,346.46,473.86,421.69,5971.58,211.17,1,2,1462.43,0,0,1,0,1,328.46,442.86,412.69,5880.55,168.16,1,2,1462.43,0
"446",69.6204,3,0,1,214.17,399.61,385.57,6015.55,216.18,1,1,1570.72,5,0,2,0,1,196.17,368.61,376.57,5924.52,173.17,1,1,1570.72,5
"447",69.7764,2,0,0,203.16,368.52,250.24,4746.42,182.13,0,1,1336.04,5,0,1,0,0,185.16,337.52,241.24,4655.39,139.12,0,1,1336.04,5
"448",69.9324,3,0,2,247.23,384.56,342.45,5535.85,174.12,1,1,1242.08,6,2,2,0,2,229.23,353.56,333.45,5444.82,131.11,1,1,1242.08,6
"449",70.0884,1,0,1,280.3,405.63,393.6,6095.14,197.15,0,0,1175.45,3,0,0,0,1,262.3,374.63,384.6,6004.11,154.14,0,0,1175.45,3
"450",70.2445,1,0,1,243.23,419.67,425.7,6841.05,203.16,1,0,1466.47,4,0,0,0,1,225.23,388.67,416.7,6750.02,160.15,1,0,1466.47,4
"451",70.4005,1,0,2,211.17,388.58,335.43,5121.3,167.11,0,0,1379.5,2,0,0,0,2,193.17,357.58,326.43,5030.27,124.1,0,0,1379.5,2
"452",70.5565,3,0,2,240.22,378.55,314.38,5740.48,186.13,1,1,1181.51,4,0,2,0,2,222.22,347.55,305.38,5649.45,143.12,1,1,1181.51,4
"453",70.7125,2,0,2,246.23,397.6,376.55,5520.2,176.12,1,0,1040.27,3,0,1,0,2,228.23,366.6,367.55,5429.17,133.11,1,0,1040.27,3
"454",70.8685,4,0,1,238.22,337.43,412.66,6819.98,193.14,0,0,1356.25,3,0,3,0,1,220.22,306.43,403.66,6728.95,150.13,0,0,1356.25,3
"455",71.0245,3,0,1,241.22,271.28,363.51,5824.09,189.14,0,2,1427.02,3,0,2,0,1,223.22,240.28,354.51,5733.06,146.13,0,2,1427.02,3
"456",71.1805,4,0,1,227.2,298.34,307.36,5435.74,183.13,2,1,1433.09,1,0,3,0,1,209.2,267.34,298.36,5344.71,140.12,2,1,1433.09,1
"457",71.3365,4,0,0,279.3,304.35,349.47,5854.41,183.13,0,0,1166.37,0,1,3,0,0,261.3,273.35,340.47,5763.38,140.12,0,0,1166.37,0
"458",71.4926,1,0,3,276.29,367.52,417.67,6137.05,205.16,0,2,1259.25,0,0,0,0,3,258.29,336.52,408.67,6046.02,162.15,0,2,1259.25,0
"459",71.6486,4,0,3,247.23,330.42,397.61,6299.59,196.15,0,0,1338.06,1,0,3,0,3,229.23,299.42,388.61,6208.56,153.14,0,0,1338.06,1
"460",71.8046,2,0,4,204.16,246.23,327.41,5071.4,176.12,1,1,1582.87,1,0,1,0,4,186.16,215.23,318.41,4980.37,133.11,1,1,1582.87,1
"461",71.9606,1,0,0,209.17,267.27,342.45,5551.5,166.11,0,0,1333,3,0,0,0,0,191.17,236.27,333.45,5460.47,123.1,0,0,1333,3
"462",72.1166,1,0,4,255.25,294.33,396.61,5714.36,182.13,0,0,1190.59,2,0,0,0,4,237.25,263.33,387.61,5623.33,139.12,0,0,1190.59,2
"463",72.2726,3,0,2,220.18,256.25,339.44,6199.95,198.15,1,1,1401.74,1,0,2,0,2,202.18,225.25,330.44,6108.92,155.14,1,1,1401.74,1
"464",72.4286,1,0,1,189.14,255.25,341.45,4893.75,189.14,1,0,1577.8,6,0,0,0,1,171.14,224.25,332.45,4802.72,146.13,1,0,1577.8,6
"465",72.5847,0,0,3,220.18,268.27,351.48,5326.33,192.14,0,0,1377.48,5,0,-1,0,3,202.18,237.27,342.48,5235.3,149.13,0,0,1377.48,5
"466",72.7407,4,0,0,241.22,307.36,337.44,5240.95,170.11,1,0,1314.81,6,0,3,0,0,223.22,276.36,328.44,5149.92,127.1,1,0,1314.81,6
"467",72.8967,1,0,0,244.23,367.52,376.55,5793.77,200.16,0,0,1263.29,1,0,0,0,0,226.23,336.52,367.55,5702.74,157.15,0,0,1263.29,1
"468",73.0527,1,0,2,255.25,335.43,411.65,5973.67,184.13,1,1,1453.32,1,0,0,0,2,237.25,304.43,402.65,5882.64,141.12,1,1,1453.32,1
"469",73.2087,1,0,2,184.13,314.38,348.47,5038.13,219.19,0,1,1486.71,8,0,0,0,2,166.13,283.38,339.47,4947.1,176.18,0,1,1486.71,8
"470",73.3647,1,0,2,231.2,324.4,320.4,5115.06,179.12,2,0,1288.55,2,0,0,0,2,213.2,293.4,311.4,5024.03,136.11,2,0,1288.55,2
"471",73.5207,3,0,1,258.25,370.52,354.48,6198.9,174.12,1,1,1293.6,0,1,2,0,1,240.25,339.52,345.48,6107.87,131.11,1,1,1293.6,0
"472",73.6768,2,0,0,257.25,343.45,374.54,6040.68,190.14,0,0,1365.35,4,0,1,0,0,239.25,312.45,365.54,5949.65,147.13,0,0,1365.35,4
"473",73.8328,1,0,3,245.23,342.45,384.57,6059.53,198.15,0,0,1488.73,1,0,0,0,3,227.23,311.45,375.57,5968.5,155.14,0,0,1488.73,1
"474",73.9888,3,0,0,199.15,310.37,336.44,5062.04,164.1,1,0,1431.07,3,0,2,0,0,181.15,279.37,327.44,4971.01,121.09,1,0,1431.07,3
"475",74.1448,1,0,0,238.22,369.52,356.49,5364.87,187.14,2,0,1241.07,1,0,0,0,0,220.22,338.52,347.49,5273.84,144.13,2,0,1241.07,1
"476",74.3008,1,0,3,264.27,349.47,407.64,5978.91,207.17,1,0,1221.89,0,0,0,0,3,246.27,318.47,398.64,5887.88,164.16,1,0,1221.89,0
"477",74.4568,2,0,1,1793.18,271.28,357.49,6012.41,221.19,3,1,1457.37,1,0,1,0,1,1775.18,240.28,348.49,5921.38,178.18,3,1,1457.37,1
"478",74.6128,3,0,0,246.23,230.2,360.5,5373.21,229.2,1,0,1529.21,1,0,2,0,0,228.23,199.2,351.5,5282.18,186.19,1,0,1529.21,1
"479",74.7688,5,0,1,252.24,306.36,370.53,5321.12,185.13,0,0,1299.66,3,0,4,0,1,234.24,275.36,361.53,5230.09,142.12,0,0,1299.66,3
"480",74.9249,1,0,0,268.27,334.43,384.57,5433.65,221.19,0,0,1322.9,2,1,0,0,0,250.27,303.43,375.57,5342.62,178.18,0,0,1322.9,2
"481",75.0809,1,0,0,242.22,344.45,426.7,5870.1,206.17,2,0,1413.88,2,0,0,0,0,224.22,313.45,417.7,5779.07,163.16,2,0,1413.88,2
"482",75.2369,3,0,2,276.29,307.36,382.56,5974.72,177.12,0,0,1534.27,7,0,2,0,2,258.29,276.36,373.56,5883.69,134.11,0,0,1534.27,7
"483",75.3929,0,0,0,211.17,318.39,350.47,5624.55,198.15,0,0,1552.49,5,0,-1,0,0,193.17,287.39,341.47,5533.52,155.14,0,0,1552.49,5
"484",75.5489,2,0,0,193.14,364.51,375.54,5377.38,187.14,0,0,1201.7,4,0,1,0,0,175.14,333.51,366.54,5286.35,144.13,0,0,1201.7,4
"485",75.7049,2,0,3,278.3,580.28,316.39,6133.91,192.14,0,0,1289.56,3,0,1,0,3,260.3,549.28,307.39,6042.88,149.13,0,0,1289.56,3
"486",75.8609,3,0,1,258.25,545.13,378.55,6274.41,191.14,2,1,1465.46,4,0,2,0,1,240.25,514.13,369.55,6183.38,148.13,2,1,1465.46,4
"487",76.0169,3,0,1,238.22,418.67,308.37,5303.42,151.09,1,0,1576.79,5,1,2,0,1,220.22,387.67,299.37,5212.39,108.08,1,0,1576.79,5
"488",76.173,0,0,0,250.24,456.8,317.39,4774.42,159.1,1,0,1387.59,1,1,-1,0,0,232.24,425.8,308.39,4683.39,116.09,1,0,1387.59,1
"489",76.329,3,0,0,254.25,477.87,338.44,5793.77,159.1,1,0,1275.41,3,0,2,0,0,236.25,446.87,329.44,5702.74,116.09,1,0,1275.41,3
"490",76.485,4,0,2,255.25,493.93,374.54,6183.17,187.14,1,1,1367.37,3,0,3,0,2,237.25,462.93,365.54,6092.14,144.13,1,1,1367.37,3
"491",76.641,2,0,1,221.19,410.64,325.41,5784.36,204.16,0,1,1379.5,2,0,1,0,1,203.19,379.64,316.41,5693.33,161.15,0,1,1379.5,2
"492",76.797,3,0,5,267.27,382.56,305.36,4745.38,169.11,0,0,1526.17,0,0,2,0,5,249.27,351.56,296.36,4654.35,126.1,0,0,1526.17,0
"493",76.953,4,0,1,283.31,461.81,335.43,5761.37,179.12,0,0,1268.34,4,0,3,0,1,265.31,430.81,326.43,5670.34,136.11,0,0,1268.34,4
"494",77.109,2,0,2,277.29,376.54,366.52,5899.38,173.12,0,1,1350.19,3,0,1,0,2,259.29,345.54,357.52,5808.35,130.11,0,1,1350.19,3
"495",77.265,2,0,0,242.22,433.72,376.55,5943.33,183.13,2,0,1473.55,3,0,1,0,0,224.22,402.72,367.55,5852.3,140.12,2,0,1473.55,3
"496",77.4211,0,0,0,269.28,385.57,393.6,6043.82,181.13,0,0,1513.02,1,0,-1,0,0,251.28,354.57,384.6,5952.79,138.12,0,0,1513.02,1
"497",77.5771,0,0,1,235.21,374.54,286.32,4746.42,156.09,0,1,1275.41,2,0,-1,0,1,217.21,343.54,277.32,4655.39,113.08,0,1,1275.41,2
"498",77.7331,2,0,1,280.3,424.69,341.45,5907.75,190.14,2,1,1304.71,2,0,1,0,1,262.3,393.69,332.45,5816.72,147.13,2,1,1304.71,2
"499",77.8891,1,0,1,278.3,414.66,391.59,5945.42,237.22,0,0,1406.8,4,0,0,0,1,260.3,383.66,382.59,5854.39,194.21,0,0,1406.8,4
"500",78.0451,0,0,0,225.19,415.66,414.66,5974.72,193.14,4,0,1503.91,4,0,-1,0,0,207.19,384.66,405.66,5883.69,150.13,4,0,1503.91,4
"501",78.2011,3,0,1,227.2,369.52,322.4,5372.17,149.09,1,0,1521.11,4,0,2,0,1,209.2,338.52,313.4,5281.14,106.08,1,0,1521.11,4
"502",78.3571,3,0,2,216.18,360.5,395.6,5400.3,157.1,0,1,1155.26,0,0,2,0,2,198.18,329.5,386.6,5309.27,114.09,0,1,1155.26,0
"503",78.5131,2,0,1,271.28,423.68,399.62,5998.8,190.14,1,2,1331.99,2,0,1,0,1,253.28,392.68,390.62,5907.77,147.13,1,2,1331.99,2
"504",78.6692,1,0,3,280.3,460.81,386.58,6410.85,241.23,0,1,1587.93,1,0,0,0,3,262.3,429.81,377.58,6319.82,198.22,0,1,1587.93,1
"505",78.8252,3,0,2,212.17,435.72,340.45,5938.09,212.17,0,0,1496.83,2,0,2,0,2,194.17,404.72,331.45,5847.06,169.16,0,0,1496.83,2
"506",78.9812,1,0,0,238.22,423.68,351.48,5346.12,172.12,1,1,1234,4,0,0,0,0,220.22,392.68,342.48,5255.09,129.11,1,1,1234,4
"507",79.1372,1,0,2,253.24,416.66,361.5,6148.58,210.17,0,0,1188.57,0,0,0,0,2,235.24,385.66,352.5,6057.55,167.16,0,0,1188.57,0
"508",79.2932,0,0,0,253.24,434.72,330.42,6127.62,211.17,1,1,1346.14,2,0,-1,0,0,235.24,403.72,321.42,6036.59,168.16,1,1,1346.14,2
"509",79.4492,2,0,1,240.22,411.65,342.45,6441.31,213.18,0,0,1484.68,4,0,1,0,1,222.22,380.65,333.45,6350.28,170.17,0,0,1484.68,4
"510",79.6052,2,0,0,188.13,313.37,291.33,4527.8,181.13,0,0,1338.06,3,1,1,0,0,170.13,282.37,282.33,4436.77,138.12,0,0,1338.06,3
"511",79.7612,1,0,1,271.28,376.54,290.32,5255.52,187.14,0,0,1149.21,3,0,0,0,1,253.28,345.54,281.32,5164.49,144.13,0,0,1149.21,3
"512",79.9173,1,0,0,232.21,366.51,357.49,5437.82,219.19,2,1,2077.97,0,1,0,0,0,214.21,335.51,348.49,5346.79,176.18,2,1,2077.97,0
